filename,width,height,ROV,Duto,Cruzamento,Sucata_bb,Flange,Flutuador,Equipamento
nsjYBAFMYJ.png,1920,1080,0,0,0,0,1,0,1
nsK02WibN4.png,1920,1080,0,1,0,0,0,0,0
NsK5YoxgSA.png,1920,1080,0,1,0,0,0,0,0
nsLWKq81WL.png,1920,1080,0,1,0,0,0,0,0
nSOrCDQoP8.png,1920,1080,0,1,0,0,0,1,0
nsOUz533gl.png,1920,1080,1,1,0,1,0,0,0
NsPZaZeoM4.png,1920,1080,1,1,0,0,0,0,0
NsrKGYiYQ5.png,1920,1080,0,0,0,0,0,0,0
nsrMCfCfy1.png,1920,1080,1,0,0,0,1,0,0
NSS6e16bYm.png,1920,1080,1,0,0,1,1,0,0
NssIo4GVEv.png,720,576,0,1,0,0,1,0,0
nSsk7hixaA.png,1920,1080,1,0,0,0,1,0,0
NStcJynu8Z.png,720,576,0,1,0,0,1,0,0
nSTZnGO8Ew.png,640,480,0,1,0,0,0,0,0
nsv5tyq3Kf.png,1920,1080,1,1,0,0,0,0,0
NSWMpzh5OJ.png,1920,1080,1,1,0,0,1,0,0
NsxsKEnuXB.png,1920,1080,1,1,0,0,0,0,0
nszuV2eN0N.png,1920,1080,0,1,0,0,0,0,0
nt0qjNIvem.png,1920,1080,1,1,0,0,1,0,0
nT2099Hfpt.png,1280,720,1,0,0,0,1,0,0
NT2G2FGeKW.png,720,480,1,0,0,0,0,0,0
nt2YdM43w4.png,640,480,0,0,0,0,0,0,0
nt3sG6VDbs.png,1920,1080,0,1,0,0,0,0,0
nT4MbgBWSU.png,720,480,1,1,0,0,0,0,0
nT4zBoukjy.png,640,480,0,1,0,0,0,0,0
NTFfFIaw0x.png,1920,1080,1,0,0,0,0,0,0
nTFjFzJdRL.png,1280,720,0,0,0,0,1,0,0
nTHLvRRmZO.png,1920,1080,0,1,0,0,0,0,0
NtIwFFdzC1.png,1920,1080,0,0,0,0,1,0,0
NtJjHKoExr.png,720,480,1,1,0,0,0,0,0
NtNceQmQ9H.png,1920,1080,0,1,0,0,0,0,0
NtnYgeuVHl.png,1920,1080,0,0,0,0,1,0,0
ntNZaWvzoh.png,640,480,0,1,0,0,0,0,0
NtPTyu1jV0.png,1920,1080,1,0,0,0,1,0,1
NtVk72Mdnm.png,1920,1080,0,1,0,0,0,0,0
nu2Sg5ho1R.png,640,480,0,1,0,0,0,0,0
nu8diuWSnP.png,1920,1080,0,1,0,0,0,0,0
nUBQAbAnit.png,1920,1080,1,0,0,0,1,0,0
NuC1QTG1Ak.png,720,576,1,0,0,0,0,0,0
NUcgVOjblr.png,1920,1080,0,0,0,0,1,0,0
nuEp8GjYiw.jpg,856,480,0,1,0,0,0,0,0
nuF4BLhAnk.png,1920,1080,0,0,0,0,1,0,0
nUHnriJF1k.png,720,480,0,1,0,0,0,0,0
NUI0BlpmVM.png,1920,1080,0,1,0,0,0,0,0
nUiv2noP4j.png,1920,1080,1,0,0,0,1,0,0
NUjAu1A5j8.png,640,480,0,0,0,0,1,0,1
NuJoCW9L2B.png,1920,1080,1,0,0,0,1,0,1
NuKKl79vBo.png,1920,1080,1,1,0,0,1,0,0
NuKlXOmTpl.png,640,480,1,0,0,1,0,0,1
NuMDdvzVM5.png,1280,720,1,1,0,0,0,0,0
nUmQaLJNjd.png,720,480,1,1,0,0,1,0,0
nUO6e12Rsj.png,720,480,1,1,0,0,0,0,0
nUP5qmQU8L.png,1920,1080,1,0,0,0,0,0,0
Nupibl29y0.png,720,576,1,1,0,0,0,0,0
nUQHh1Rnps.png,720,480,1,1,0,0,0,0,0
NUQJQJC0JL.png,1920,1080,1,0,0,0,0,0,0
NuqvI89Q3a.png,1920,1080,0,1,0,0,0,0,0
NUTPsd9uST.png,1920,1080,1,0,0,0,0,0,0
NuunDYnmjv.png,704,480,1,1,0,0,0,0,0
NUx7iwXDse.png,1920,1080,1,1,0,1,0,0,0
nuXMncOn7m.png,1920,1080,0,1,0,0,0,0,0
NUYD02ITxo.png,1280,720,1,1,0,0,1,0,0
NUzlihAGpL.png,1920,1080,1,1,0,0,1,0,0
nUzxGnCpH8.png,1920,1080,1,1,0,0,0,0,0
NV3kiNWqxr.png,1920,1080,0,1,0,0,0,1,0
nv5h5h3Y0Q.png,1920,1080,1,0,0,0,1,0,1
NV8o8fBO3o.png,1920,1080,1,0,0,0,1,0,0
nvBqprYWcg.png,720,480,0,1,0,0,0,0,0
nVdrO9JBVf.png,1920,1080,1,0,0,0,0,0,0
nVe1nnGD3c.png,1920,1080,0,0,0,0,0,0,0
nVESsJeFFy.png,640,480,0,1,0,0,0,0,0
nvhKFclrda.png,1920,1080,1,0,0,0,1,0,0
nVI9smjmRO.png,1920,1080,0,0,0,0,0,0,1
NviW1aZpo1.png,1920,1080,0,1,0,1,1,0,0
nVkqeOUTTG.png,720,480,0,0,0,0,0,0,0
NvnhRQ9Cc9.png,352,240,0,0,0,0,0,0,0
nVoTL5h8cs.png,1920,1080,1,0,0,0,0,0,0
NVOtSs8ik9.png,1920,1080,1,0,0,0,0,0,0
nVOVykaQcX.png,640,480,0,1,0,0,0,0,0
nVOz35jgHF.png,1920,1080,0,1,0,0,0,0,0
nvRI5GueqH.png,704,480,1,1,0,0,0,0,0
nvsC95LIuY.png,1920,1080,1,1,0,0,0,0,0
NVuwHXWALv.png,1920,1080,0,0,0,0,0,0,1
NW4Lfb5AhX.png,720,576,1,0,0,0,0,0,0
NW7IBVChHb.png,352,240,0,1,0,0,1,0,0
nw7n6MTM2Q.png,1920,1080,0,0,0,0,0,0,1
nWa3P9zB52.png,1920,1080,0,0,0,0,0,0,1
nwAnVlElll.png,1920,1080,0,0,0,0,0,0,0
nWayUbzU1p.png,1920,1080,1,1,0,0,0,0,0
nWcjaEZGgY.png,1920,1080,0,1,0,0,0,0,0
NWcyjE8uPv.png,1920,1080,0,1,0,0,0,0,0
nwDxMYAj8Q.png,720,480,0,1,0,0,0,0,0
NWEqKjMcSP.png,1920,1080,1,1,0,0,1,0,0
NWF2Ndx7u6.png,1920,1080,0,1,0,0,0,0,0
nWFISHnT8J.png,720,576,0,0,0,0,1,0,0
NWfuxzMkQh.png,1920,1080,1,0,0,0,1,0,0
NWFV3rP5im.png,720,480,0,1,0,0,0,0,0
nWGHF8RHnx.png,1920,1080,1,1,0,0,0,0,0
NWHKKM3DUL.png,1920,1080,0,1,0,1,0,0,0
NWIf9KNiBQ.png,1920,1080,1,0,0,0,0,0,1
nWImymSKl8.png,720,576,1,1,0,0,1,0,0
NWIO1dYoOG.png,1920,1080,1,1,0,0,1,0,0
NwjPG4OmDj.png,1920,1080,0,1,1,0,0,0,0
NwK6IROQJK.png,1920,1080,1,1,0,0,1,0,0
NwLNqsLR8k.png,1920,1080,0,0,0,0,0,0,0
nWMCIg5V0g.png,1920,1080,0,1,0,0,0,0,0
NWOVIfGG5p.png,640,480,0,0,0,0,0,0,0
NwpfidObPZ.png,352,240,0,1,0,0,0,0,0
nWPJS6eBLH.png,1920,1080,1,0,0,0,1,0,0
NWPT4Q7CzG.png,720,480,0,0,0,0,0,0,0
NWqJnwefFr.png,1920,1080,0,0,0,0,0,0,0
NwrSHd1QdN.png,1920,1080,1,1,0,0,0,0,0
nwTcHXhp9b.png,1920,1080,0,1,0,0,0,0,0
nWujpqdtuO.png,1920,1080,1,0,0,0,0,0,0
nwVaUoWCbV.png,720,576,1,0,0,0,0,0,0
nwvCjHAruF.png,704,480,0,1,0,0,0,0,0
nwVJBv49Rs.png,1920,1080,0,1,0,0,0,0,0
nWWoLcoXyz.png,1920,1080,1,0,0,0,0,0,0
NwxR6Ai2o9.png,1920,1080,0,1,0,0,1,0,0
NWXYBrMGTa.png,1920,1080,1,1,0,0,0,0,0
NWyxuXoc9D.png,1920,1080,0,1,0,0,0,0,0
nwZs4Pf2th.png,704,480,1,1,0,0,0,0,0
nX49kEwP35.png,352,240,0,0,0,0,1,0,1
nXB4WezLqf.png,1280,720,1,0,0,0,1,0,0
nXCZBNELnY.png,1920,1080,1,0,0,0,0,0,0
nxD9TQUXM8.png,720,480,0,0,0,0,0,0,1
nXeni5JJPP.png,720,576,0,1,0,0,0,0,0
nxeWW7IdRs.png,1920,1080,0,0,0,0,0,0,1
NxHoeOuyyU.png,704,480,1,1,0,0,0,0,0
NXjOzzBooO.png,720,480,1,1,0,0,0,0,0
NXjV8ZPHS7.png,1920,1080,1,1,0,0,0,0,0
NxlJJeKrPg.png,640,480,0,1,0,0,0,0,0
NXMhqOV1mN.png,1920,1080,1,1,0,0,0,0,0
nxNrfOihnk.png,1920,1080,0,0,0,0,1,0,1
nxnxo6qFQK.png,720,576,1,1,0,0,0,0,0
NxOGjDmsui.png,856,480,0,1,0,0,0,0,0
nXOWDm9XJp.png,1920,1080,0,0,0,0,0,0,0
nxPlOet4L1.jpg,1920,1080,0,1,0,0,0,0,0
NxQ9c9ztKs.png,720,480,0,1,0,0,0,0,0
nXrP9zrNmk.png,1920,1080,1,0,0,0,0,0,0
nxTCu6Rdx0.png,1920,1080,1,0,0,0,1,0,0
nXUkxegof9.png,1920,1080,0,1,0,0,0,0,0
NxulowSQLA.png,1920,1080,1,1,0,0,0,0,0
nxv1Zm75Mb.png,1920,1080,1,0,0,0,1,0,1
NXvCgnN2pA.png,1920,1080,0,1,0,0,0,0,0
NxVg0gpba5.png,720,480,0,1,0,0,0,0,0
nXWB2hrhSC.png,640,480,0,0,0,0,0,0,1
nXwlA4Kdr4.png,720,576,0,1,0,0,0,0,0
NXybjpUxO0.png,720,576,1,0,0,0,0,0,0
nxYnoj2OrY.png,1920,1080,0,1,0,0,0,0,0
nxZAunHfkX.png,1920,1080,0,1,0,0,0,0,0
NY04v2t7Cn.png,1920,1080,0,1,0,0,0,0,0
NY0FvyW4VP.png,640,480,0,1,0,0,0,0,1
Ny5A1IgLcQ.png,1920,1080,1,0,0,0,1,0,0
Ny5p8kutla.png,1280,720,0,1,0,0,1,0,1
Ny63ZUahFP.png,1920,1080,0,0,0,0,0,0,1
NY80otcrSj.png,720,480,1,1,0,0,0,0,0
NY98DP16za.png,720,576,0,0,0,0,1,0,1
NY9jWxUAWe.png,640,480,0,1,0,0,0,0,0
NyaFuSMWHG.png,1920,1080,1,1,0,0,1,0,0
NYbmZLNxNg.png,1920,1080,1,1,0,0,0,0,0
nyBWNpBW1n.png,352,240,0,0,0,0,0,0,1
NYG1bT3wBp.png,1920,1080,1,1,0,0,0,0,0
NyggopobxM.png,1920,1080,1,1,0,0,1,0,0
NylR7pC4Ys.png,720,480,0,1,0,0,0,0,0
NymsbgHske.png,1920,1080,0,0,0,0,0,0,1
nyNI5smkvR.jpg,1280,720,0,1,0,0,0,0,0
nyo2QqF9GQ.png,720,480,0,1,0,0,1,0,0
nyOjsngWlQ.png,1920,1080,0,0,0,1,0,0,0
NYoq8ofsQ0.png,720,480,1,1,0,0,0,0,0
NYpS9jvp15.png,1920,1080,1,0,0,0,0,0,0
NyQ7aaUGjJ.png,1920,1080,0,0,0,0,0,0,0
NyQcC71gmg.png,1920,1080,0,1,0,0,0,0,0
nyqy3bUFs9.png,1920,1080,0,1,0,0,1,0,0
NYsBsqkorT.png,1920,1080,0,1,0,0,0,1,0
nySma3iR1r.png,720,480,0,1,0,1,0,0,0
nYSri5MrbN.png,720,576,0,0,0,0,1,0,1
NyTkdVDI4k.png,1920,1080,0,1,0,0,0,0,0
nytkS3qXI8.png,1920,1080,0,1,0,0,0,0,0
NyTpUHqfhn.png,640,480,0,1,0,0,0,0,0
NyUJp39pZ2.png,1920,1080,0,1,0,0,0,0,0
NYW6D7vRPW.png,1920,1080,0,1,0,0,1,0,0
NyW9QALfPg.png,640,480,0,1,0,1,0,0,0
NYWh26usBc.png,1920,1080,0,0,0,0,0,0,1
NYwQmCDdlG.png,1920,1080,0,1,0,0,0,0,0
NYxcPwnRcb.png,768,576,0,1,0,0,0,0,0
NYxUH4ltWQ.png,352,240,0,0,0,0,0,0,1
nyYnzw5jTw.png,1920,1080,0,1,0,0,0,0,0
NYyYBu8s1H.png,1920,1080,1,1,0,0,0,0,0
NZ2uMq5rJX.png,1920,1080,1,1,0,0,0,0,0
nzaMfSFafM.png,352,240,0,1,0,0,0,0,0
nZaZLqyebG.png,1920,1080,1,0,0,0,0,0,1
nzbHm2w2Y3.png,1920,1080,0,1,0,0,0,0,0
nzbNgHn38y.png,720,480,1,0,0,0,1,0,1
nzbtDYrEuW.png,1920,1080,1,1,0,0,1,0,0
nZdTgGYv6w.png,856,480,0,1,0,0,0,0,0
nzeAzeyay6.png,1920,1080,1,0,0,0,1,0,0
Nzfm9dkByF.png,1920,1080,0,0,0,1,1,0,0
NzH1VvhyxF.png,1920,1080,0,0,0,0,1,0,1
NZHrdAWaf2.png,704,480,1,1,0,0,0,0,0
nZlySommLJ.png,1920,1080,1,1,0,0,0,0,0
NzML3zCyNI.png,1920,1080,1,0,0,0,0,0,0
NzNHDvGXxp.png,704,480,1,1,0,0,0,0,0
nznj5nN9tQ.png,720,480,1,1,0,0,0,0,0
NZnPOLlDFi.png,720,576,1,1,0,0,0,0,0
NZRBG9tR6f.png,1920,1080,0,0,0,0,1,0,0
nzRUovyodv.png,1920,1080,0,0,0,0,1,0,1
nZUjwgk2XP.png,1920,1080,1,0,0,0,0,0,0
nzuPnie8fD.png,1920,1080,1,1,0,0,1,0,0
NzvEQvXBIu.png,1920,1080,1,1,0,1,1,0,0
NzVmJjj27H.png,1920,1080,0,0,0,0,0,0,1
NZxJfdLgM1.png,1920,1080,1,1,0,0,0,0,0
NZy8KNIIDK.png,1920,1080,1,1,0,1,0,0,0
NzYVfENJDz.png,1920,1080,1,0,0,0,0,0,0
O08IRec4H7.png,1920,1080,0,0,0,0,0,0,0
O09CNgwTUQ.png,720,576,0,0,0,1,0,0,0
O0DpXqlcOw.png,704,480,1,1,0,0,0,0,0
O0f0yDH4D4.png,1920,1080,1,0,0,0,0,0,0
O0g11XAcSq.png,1920,1080,0,1,0,0,0,1,0
o0Hw8j2xiy.png,1920,1080,1,1,0,0,0,0,0
O0iEhShtkz.png,1920,1080,0,0,0,0,0,0,0
O0tA4ya9lU.png,1920,1080,1,1,0,0,1,0,0
o0yik4d7Z1.png,1920,1080,0,1,0,0,0,0,0
O0ZpzAz4ZI.png,1920,1080,1,1,0,0,0,0,0
o163Ofer0k.png,1920,1080,0,1,0,0,0,0,0
O1aZQthqAD.png,1920,1080,0,1,0,0,0,0,0
o1BDpnH6g1.png,1920,1080,1,0,0,0,0,0,0
O1CnlTaZsC.png,1920,1080,1,1,0,0,0,0,0
O1D2rXDxkg.png,1920,1080,0,1,0,1,0,0,0
o1DwNFeFX1.png,1920,1080,0,1,0,1,0,0,0
O1HWzvn590.png,1920,1080,1,0,0,0,0,0,0
O1kTtOmqpl.png,1920,1080,1,0,0,0,0,0,1
o1Mg7jV8ni.png,640,480,0,1,0,0,1,0,0
O1NfytRReb.png,1920,1080,0,1,0,0,0,0,0
O1nzLcSTo2.png,704,480,1,1,0,0,0,0,0
O1ozDnoGRz.png,1920,1080,0,1,0,0,0,0,0
O1Pm1y4vC7.png,704,480,1,1,0,0,0,0,0
o1pttjH0iQ.png,1920,1080,0,1,0,0,0,1,0
o1romq9Gj8.png,352,240,0,0,0,0,1,0,0
o1S27TLVHE.png,1920,1080,1,0,0,0,1,0,0
O1TuWN8XKE.png,1920,1080,0,1,0,0,0,0,0
o1WkHcIRDb.png,720,576,1,1,0,0,0,0,0
O1ymAtxPeb.png,704,480,1,1,0,0,0,0,0
o20VjBLI5v.png,1920,1080,1,1,0,0,0,0,0
O23bOzr6ys.png,704,480,1,1,0,0,0,0,0
o23fru1K9c.jpg,1280,720,0,1,0,0,0,0,0
o250awyknz.png,1920,1080,0,1,0,0,0,0,0
O27AWE8Cty.png,640,480,0,0,0,0,0,0,1
O28ZJxsOEA.png,704,480,1,1,0,0,0,0,0
o2AhRgYn7P.png,1920,1080,0,1,0,0,1,0,1
o2b4C6wQmr.png,1920,1080,0,1,0,0,0,0,0
o2cqJPa7F0.png,1920,1080,1,0,0,0,0,0,0
O2EZKu5B2L.png,1920,1080,0,1,0,0,0,0,0
o2htz6rDZ0.png,1280,720,1,0,0,0,0,0,0
o2JRzxk3EA.png,1920,1080,0,0,0,0,0,0,0
O2jzafx3iH.png,720,576,0,0,0,0,1,0,1
o2m0FKg9zR.png,1920,1080,0,0,0,0,0,0,0
o2oMwIubeW.png,1920,1080,1,0,0,0,1,0,1
o2qtoSbwBP.png,1920,1080,0,1,0,0,0,0,0
o2RLFdg2N5.png,640,480,0,1,0,0,0,0,0
o2S5A00N80.png,1920,1080,0,0,0,0,0,0,0
o2x0KC66bc.png,1920,1080,1,0,0,0,0,0,0
O38X5d9mOq.png,720,576,1,1,0,0,0,0,0
O3E0Mzsf9i.png,640,480,0,0,0,0,0,0,1
O3HD6lsi8z.png,1280,720,1,0,0,0,0,0,0
O3KQnVu0mL.png,704,480,1,1,0,0,0,0,0
O3NvkULqQ0.png,1920,1080,0,1,0,0,0,0,1
o3ohJyL9uE.png,720,480,0,1,0,0,1,0,0
O3pduIWTfw.png,1920,1080,0,0,0,0,1,0,1
O3TVNwOr5x.png,1920,1080,1,0,0,0,0,0,0
O3uWReEzUt.png,1920,1080,0,0,0,0,0,0,1
o3XEVXNdOD.png,1280,720,0,0,0,0,1,0,1
o3XjvoGngp.png,1920,1080,1,0,0,0,0,0,0
O3XP8Vj7AQ.png,1920,1080,1,0,0,0,0,0,0
o3YOK6aji9.png,720,576,1,0,0,0,0,0,0
O41H3SSjin.png,1920,1080,1,0,0,0,0,0,0
O451SwoTn4.png,1920,1080,0,0,0,0,0,0,0
O48bZ9Rkw4.png,1920,1080,0,1,0,1,0,0,0
O49vL1aG2K.png,1920,1080,0,1,0,0,0,0,0
o4AiVb6wHr.png,640,480,0,1,0,1,0,0,0
o4CcUSXyKL.png,1920,1080,0,1,0,0,0,0,0
o4CiMf6Gvn.png,1920,1080,1,0,0,0,0,0,0
o4cOGAWYpR.png,1920,1080,1,0,0,0,0,0,0
o4eicBeuy8.png,640,480,0,1,0,0,0,0,0
o4Jq4UQX7O.png,1920,1080,0,1,0,0,0,0,0
o4lDXA3aHS.jpg,1920,1080,1,0,0,0,0,0,0
o4LKb7IJ9H.png,1920,1080,0,1,0,0,0,0,0
O4mfcAN429.png,1920,1080,1,1,0,0,0,0,0
o4qBgnqKAC.png,1920,1080,0,1,0,0,0,0,0
o4r6dis5rJ.png,720,576,1,1,0,0,0,0,0
O4U47EAVTG.png,640,480,0,0,0,0,1,0,1
o4uYgBlZl5.png,1920,1080,1,1,0,0,0,0,0
o4Y4rWP2fL.png,720,576,1,0,0,0,0,0,0
O4yIFTbNIZ.png,1920,1080,1,0,0,0,1,0,0
o56zcyHgvs.png,1920,1080,0,0,0,0,0,0,0
o5dLpKJU53.png,1920,1080,0,1,0,0,0,0,0
O5dRHoXwBv.png,1920,1080,1,1,0,0,0,0,0
o5FH4InGke.png,1920,1080,1,1,0,0,0,0,0
o5FMHtMJl6.png,1920,1080,1,0,0,0,1,0,0
o5FTYetNZF.png,1920,1080,0,1,0,0,0,1,0
O5Ip6bSpZD.png,1920,1080,1,0,0,0,1,0,1
o5Q4AMBybw.png,1920,1080,1,0,0,0,0,0,0
o5W48DuDYo.png,704,480,1,1,0,0,0,0,0
o5wBwuTnDO.png,720,480,0,1,0,0,0,0,0
O68trAxVv1.png,1920,1080,1,1,0,1,1,0,1
O6eZttmqvM.png,1920,1080,0,1,0,1,0,0,0
o6Hcb699D2.png,1920,1080,0,1,0,0,0,0,0
o6K2evBlFd.png,1920,1080,1,0,0,0,0,0,0
O6lgK5g5qg.png,1920,1080,1,0,0,0,1,0,0
O6O0lTZ7dg.png,1920,1080,0,1,0,0,0,0,0
O6qp3H7MgL.png,1920,1080,0,0,0,0,0,0,0
O6Xem2syAl.png,1920,1080,0,1,0,0,0,0,0
o6zlMBx3jg.png,1920,1080,0,1,0,1,1,0,0
O72kyNk3kx.png,1920,1080,0,1,0,0,0,0,0
o74QcdexPm.png,1920,1080,0,1,0,1,0,0,0
O75qq34SLl.png,1920,1080,1,1,0,0,0,0,0
O77kF83Yfb.png,1920,1080,0,1,0,0,1,0,1
o79IfcshGq.png,1920,1080,1,1,0,0,0,0,0
O7hMwjHI8q.png,1920,1080,0,0,0,0,0,0,0
o7jHPQycYD.png,720,576,0,1,0,0,0,1,0
o7kzmcingK.png,1920,1080,0,1,0,0,1,0,0
o7MniMvMPS.png,1920,1080,1,0,0,0,1,0,0
o7sQX6dvQl.png,1920,1080,1,0,0,0,0,0,0
O7uUKfgQj9.png,1920,1080,1,1,0,0,0,0,0
O7VuStU2Nj.png,1920,1080,0,1,0,0,0,1,0
o7xtj556hg.png,640,480,0,0,0,0,0,0,1
o7Yfq9OIhs.png,1920,1080,1,0,0,0,0,0,0
O7zRAc1a5G.png,1920,1080,0,1,0,0,0,0,0
o85IEu150w.png,1920,1080,1,1,0,0,0,1,0
o8dvuIuF1o.png,720,480,0,0,0,0,1,0,0
o8dxrro0ZN.png,1920,1080,1,0,0,0,0,0,0
o8EmG9XSVp.png,1920,1080,1,0,0,0,0,0,1
O8F1NxKUhz.png,640,480,0,1,0,1,0,0,0
O8KuLXsYmM.png,1920,1080,0,1,0,0,0,0,0
o8MS13KTND.png,1920,1080,0,1,0,0,0,0,0
O8nfi0KD27.png,720,576,0,0,0,0,1,0,0
O8nYjJ08nj.png,720,480,0,1,0,0,1,0,0
O8qcILfcic.png,1920,1080,0,1,0,0,0,0,0
O8RDlh0Wi5.png,720,480,0,1,0,0,0,1,0
O8SsEvyOd8.png,1920,1080,1,0,0,0,1,0,0
O8tVS5Ror6.png,1920,1080,0,1,0,0,0,0,0
o8usRmrewI.png,640,480,0,1,0,0,0,0,0
o8xzWefZ9z.png,1280,720,1,1,0,0,0,0,0
O99wrwxyQD.png,1920,1080,0,1,0,0,0,0,0
O9awb5tkCB.png,1920,1080,0,0,0,0,1,0,0
O9aXK5QPwc.png,640,480,0,1,0,0,0,1,0
O9c17e382i.png,1920,1080,0,1,0,0,0,0,0
o9HW21UWq7.png,720,576,0,1,0,1,0,0,0
O9oh0Zj0gj.png,1920,1080,0,1,0,0,0,0,0
O9qAwDwbj5.png,1920,1080,0,1,0,0,0,0,0
o9slyfyDtd.png,1920,1080,1,0,0,0,0,0,0
o9ss7ocDZ9.png,1920,1080,0,0,0,0,1,0,1
o9tMdHvboz.png,1280,720,0,1,0,0,0,0,0
O9VkyCNcSH.png,1920,1080,1,1,0,0,1,0,0
o9VQNHRXRy.png,1920,1080,1,1,0,0,1,0,0
o9XSfQsrN9.png,720,576,1,1,0,0,0,0,0
O9yCTO8ETY.png,1280,720,0,1,0,0,0,0,0
O9yefEAMYF.png,1920,1080,0,0,0,0,1,0,0
O9yGmjLo7t.png,1920,1080,0,1,0,0,0,0,0
oA1QEyNutK.png,1920,1080,0,1,0,0,0,0,0
OA3ByxDpOk.png,1920,1080,1,0,0,0,0,0,0
OA4gND1k8W.png,1920,1080,1,1,0,0,1,0,0
OA4V7rdRck.png,1920,1080,0,1,0,0,0,0,0
oA8O5Y09lM.png,1920,1080,0,0,0,0,0,0,0
Oa9eYFf0iX.png,720,480,0,1,0,0,1,0,0
OACh6rojSD.png,720,576,0,0,0,0,0,0,0
OACZYck1F6.png,1920,1080,0,1,0,0,0,0,0
OaDcF8m28j.png,1920,1080,0,1,0,0,0,0,0
oAdpp8lGU7.png,1920,1080,1,0,0,0,0,0,0
OADtrGBp5x.png,1920,1080,0,1,0,0,0,0,0
OAeI9GJhlr.png,1920,1080,0,1,0,0,0,0,0
oafIxZKyh1.png,640,480,0,1,0,0,1,0,1
oags7P9Bja.png,1920,1080,1,0,0,0,0,0,0
oaHD7ChKU9.png,1920,1080,0,0,0,0,1,0,1
Oai1Qv4yw2.png,1920,1080,1,1,0,0,1,0,0
oaiAqkeKym.png,1280,720,1,1,0,0,0,0,0
oaj5TalDli.png,720,576,1,0,0,0,1,0,1
oAj8EsofiR.png,1920,1080,1,0,0,0,0,0,0
oaJh2hzgoT.png,1920,1080,1,0,0,0,0,0,0
OaJUCuiJKU.png,1920,1080,1,0,0,0,0,0,0
OAk3cXAxEF.png,1920,1080,0,1,0,1,0,0,0
oAKAWonzKw.png,720,576,0,1,0,0,0,1,0
OaKMmliEQ3.png,1280,720,1,0,0,0,0,0,0
OAlDZoBROJ.png,640,480,0,0,0,0,0,0,0
OAlPTJpKKD.png,1920,1080,0,0,0,1,0,0,0
oaMh3fzZbD.png,1280,720,0,1,0,0,0,0,0
oAotDdAmok.png,1920,1080,0,1,0,0,0,0,0
oAPCiXfMiV.png,1920,1080,0,1,0,0,0,0,0
OapiA80dST.png,1920,1080,0,1,0,1,0,0,0
OaQEMrnTxM.png,720,480,1,1,0,0,1,0,0
Oaratoa1ib.png,1920,1080,0,1,0,0,1,0,0
oASSTZvW1U.png,1920,1080,1,1,0,0,0,0,0
OATdjeDuF8.png,640,480,0,0,0,0,0,0,1
oAuBlBTOTb.png,1920,1080,1,0,0,0,0,0,0
oavSqlKQ7Q.png,1920,1080,1,1,0,0,0,0,0
oAwuc2l3rV.png,704,480,1,1,0,0,0,0,0
oAXIFL3fJy.png,1920,1080,1,0,0,0,0,0,0
OayHmXlUqt.png,720,480,1,1,0,0,1,0,0
oB1njWtRr8.png,1920,1080,1,1,0,0,1,0,0
oB5F2OupGp.png,1920,1080,1,0,0,0,1,0,0
oB7tiNq9gj.png,1920,1080,0,1,0,0,0,0,0
obbiynGuME.png,1920,1080,0,1,0,0,0,0,0
oBbtANM1na.png,1920,1080,0,1,0,0,1,0,0
obcvWrXXMZ.png,1920,1080,1,1,0,0,0,0,0
ObDjwtKDP1.png,1920,1080,0,0,0,0,1,0,1
obdL7lFQZa.png,640,480,0,1,1,0,0,0,0
obdzB8pfq4.jpg,640,480,0,1,0,0,0,0,0
OBEpPqBQs8.png,1920,1080,0,1,0,0,0,0,0
OBFBbFTocj.png,1920,1080,0,0,0,0,0,0,0
obIrKVwukz.png,704,480,1,1,0,0,0,0,0
OBKIUS0vre.png,1920,1080,1,1,0,0,1,0,1
ObL4LZC5Rc.png,720,480,0,1,0,0,0,0,0
OblimyWsZM.png,1920,1080,0,0,0,0,1,0,1
obLz6g2Dbu.png,720,576,1,1,0,0,1,0,0
oBpbws5a9Q.png,1920,1080,0,1,0,0,0,0,0
OBPX589Raj.png,1920,1080,0,1,0,0,0,0,0
ObQtSDe08t.png,1920,1080,0,1,0,0,0,0,0
ObTXEy29SZ.png,1920,1080,0,1,0,0,0,1,0
obUsm40knu.png,720,576,1,0,0,0,0,0,0
obwYT8yxh6.png,640,480,1,1,0,1,0,0,0
OBx3xJGTJE.png,1920,1080,0,1,0,1,0,0,0
oBYkdkK1SQ.png,856,480,1,0,0,0,0,0,0
ObYyFyVrfd.png,720,576,1,0,0,0,1,0,0
oc4yqi78Cz.png,1920,1080,0,1,0,0,0,0,0
Oc8ZQPr1r6.png,1920,1080,1,0,0,0,1,0,0
ocC90CKlyI.png,1920,1080,0,0,0,0,0,0,0
OCcEhgUVza.png,720,480,0,1,0,0,0,0,0
occrHqXDqC.png,1920,1080,0,0,0,0,1,0,0
OCcU0Uz2SL.png,1920,1080,1,0,0,0,0,0,0
OcCX7HGZUb.png,720,480,1,1,0,0,0,0,0
OcdwEA6eAb.png,1920,1080,1,1,0,0,1,0,0
OCdxEpM78R.png,1920,1080,0,0,0,0,0,0,0
OCeaiwjweG.png,704,480,0,0,0,0,0,0,0
ocGGoSM490.png,640,480,0,1,0,0,0,0,0
ocIdBGa308.png,704,480,1,1,0,0,0,0,0
oCjZDK4XqI.png,856,480,1,1,0,0,0,0,0
